hh1,hh2,b04_district,strate,b05_region,b06_departemen,b07_souspref,b08_commune,b09_zd,b10_nomvillag,b11_quartcpt,milieu,department,density,_merge
466,5,10,marahoue,marahoue,sinfra,bazre,non communal,60080,GOHOUO,BERTHEDOUGOU,Rural,sinfra,147.8354037267081,Matched (3)
474,3,10,marahoue,marahoue,sinfra,sinfra,communal,60360,PORABENEFLA,DENENOUFLA,Rural,sinfra,147.8354037267081,Matched (3)
294,9,9,tonkpi,tonkpi,sipilou,sipilou,non communal,6006,KOULALE,2PLATEAU,Rural,sipilou,37.82113821138211,Matched (3)
294,2,9,tonkpi,tonkpi,sipilou,sipilou,non communal,6006,KOULALE,PLATEAU,Rural,sipilou,37.82113821138211,Matched (3)
295,11,9,tonkpi,tonkpi,sipilou,yorodougou,non communal,6003,BOUKOULOUBA,BOUKOULOUBA,Rural,sipilou,37.82113821138211,Matched (3)
295,4,9,tonkpi,tonkpi,sipilou,yorodougou,non communal,6003,SAMAPLEU,SAVANE,Rural,sipilou,37.82113821138211,Matched (3)
295,3,9,tonkpi,tonkpi,sipilou,yorodougou,non communal,6003,SAMAPLEU,SAVANE,Rural,sipilou,37.82113821138211,Matched (3)
295,10,9,tonkpi,tonkpi,sipilou,yorodougou,non communal,6003,SAMAPLEU,SAVANE,Rural,sipilou,37.82113821138211,Matched (3)
295,7,9,tonkpi,tonkpi,sipilou,yorodougou,non communal,6003,SAMAPLEU,SAVANE,Rural,sipilou,37.82113821138211,Matched (3)
294,12,9,tonkpi,tonkpi,sipilou,sipilou,non communal,6006,KOULALE,PLATEAU,Rural,sipilou,37.82113821138211,Matched (3)
294,11,9,tonkpi,tonkpi,sipilou,sipilou,non communal,6006,KOULALE,BELLE-VILLE,Rural,sipilou,37.82113821138211,Matched (3)
294,5,9,tonkpi,tonkpi,sipilou,sipilou,non communal,6006,KOULALE,PLATEAU,Rural,sipilou,37.82113821138211,Matched (3)
294,4,9,tonkpi,tonkpi,sipilou,sipilou,non communal,6006,KOULALE,PLATEAU,Rural,sipilou,37.82113821138211,Matched (3)
295,12,9,tonkpi,tonkpi,sipilou,yorodougou,non communal,6003,SAMAPLEU,SAVANE,Rural,sipilou,37.82113821138211,Matched (3)
295,9,9,tonkpi,tonkpi,sipilou,sipilou,non communal,6003,SAVANE,SAVANE,Rural,sipilou,37.82113821138211,Matched (3)
295,1,9,tonkpi,tonkpi,sipilou,yorodougou,non communal,6003,SAMAPLEU,SAVANE,Rural,sipilou,37.82113821138211,Matched (3)
294,3,9,tonkpi,tonkpi,sipilou,sipilou,non communal,6006,KOULALE,PLATEAU,Rural,sipilou,37.82113821138211,Matched (3)
294,6,9,tonkpi,tonkpi,sipilou,sipilou,non communal,6006,KOULALE,PLATEAU,Rural,sipilou,37.82113821138211,Matched (3)
295,8,9,tonkpi,tonkpi,sipilou,yorodougou,non communal,6003,SAMAPLEU,SAVANE,Rural,sipilou,37.82113821138211,Matched (3)
294,10,9,tonkpi,tonkpi,sipilou,sipilou,non communal,6006,KOULALE,PLATEAU,Rural,sipilou,37.82113821138211,Matched (3)
295,5,9,tonkpi,tonkpi,sipilou,yorodougou,non communal,6003,SAMAPLEU,SAVANE,Rural,sipilou,37.82113821138211,Matched (3)
295,2,9,tonkpi,tonkpi,sipilou,yorodougou,non communal,6003,SAMAPLEU,SAVANE,Rural,sipilou,37.82113821138211,Matched (3)
294,1,9,tonkpi,tonkpi,sipilou,sipilou,non communal,6006,KOULALE,PLATEAU,Rural,sipilou,37.82113821138211,Matched (3)
294,7,9,tonkpi,tonkpi,sipilou,sipilou,non communal,6006,KOULALE,PLATEAU,Rural,sipilou,37.82113821138211,Matched (3)
294,8,9,tonkpi,tonkpi,sipilou,sipilou,non communal,6006,KOULALE,PLATAEU,Rural,sipilou,37.82113821138211,Matched (3)
295,6,9,tonkpi,tonkpi,sipilou,yorodougou,non communal,6003,SAMAPLEU,SAVANE,Rural,sipilou,37.82113821138211,Matched (3)
1019,12,3,nawa,nawa,soubre,soubre,communal,1040,SOUBRE,GNIZAKO BEAKOU,Urbain,soubre,108.5224131490474,Matched (3)
1020,8,3,nawa,nawa,soubre,soubre,non communal,60590,YABAYO,LALEKOUKRO,Rural,soubre,108.5224131490474,Matched (3)
1010,3,3,nawa,nawa,soubre,liliyo,non communal,60400,KODA CENTRE,NOUVEAU QUATIER,Rural,soubre,108.5224131490474,Matched (3)
1008,5,3,nawa,nawa,soubre,grand-zattry,non communal,60720,GADAGO,DIOULABOUGOU,Rural,soubre,108.5224131490474,Matched (3)
1018,12,3,nawa,nawa,soubre,soubre,communal,550,SOUBRE,DJESSOU LOGBO,Urbain,soubre,108.5224131490474,Matched (3)
1019,3,3,nawa,nawa,soubre,soubre,communal,1040,SOUBRE,GNIZAKO BEAKOU,Urbain,soubre,108.5224131490474,Matched (3)
1017,1,3,nawa,nawa,soubre,soubre,communal,890,SOUBRE,GBAKA LEKPA,Urbain,soubre,108.5224131490474,Matched (3)
1019,1,3,nawa,nawa,soubre,soubre,communal,1040,SOUBRE,GNINZAKO BEAKOU,Urbain,soubre,108.5224131490474,Matched (3)
1010,6,3,nawa,nawa,soubre,liliyo,non communal,60300,KODA CENTRE,,Rural,soubre,108.5224131490474,Matched (3)
1013,8,3,nawa,nawa,soubre,okrouyo,non communal,60100,KAYO,DIOULABOUGOU,Rural,soubre,108.5224131490474,Matched (3)
1011,8,3,nawa,nawa,soubre,liliyo,non communal,60560,GNOGBOYO,ZAHI,Rural,soubre,108.5224131490474,Matched (3)
1021,2,3,nawa,nawa,soubre,soubre,communal,60260,KODA TCHAD,,Rural,soubre,108.5224131490474,Matched (3)
1011,10,3,nawa,nawa,soubre,liliyo,non communal,60560,GNOGBOYO,ZAHI,Rural,soubre,108.5224131490474,Matched (3)
1003,7,3,nawa,nawa,soubre,gnamangui,non communal,60530,ANAGBA,,Rural,soubre,108.5224131490474,Matched (3)
1021,8,3,nawa,nawa,soubre,soubre,communal,60260,KODA TCHAD,KODA TCHAD,Rural,soubre,108.5224131490474,Matched (3)
1008,1,3,nawa,nawa,soubre,grand-zattry,non communal,60720,GADAGO,DIOULABOUGOU,Rural,soubre,108.5224131490474,Matched (3)
1020,9,3,nawa,nawa,soubre,soubre,non communal,60590,YABAYO,DJUEKRO,Rural,soubre,108.5224131490474,Matched (3)
1019,8,3,nawa,nawa,soubre,soubre,communal,1040,SOUBRE,GNIZAKO BEAKOU,Urbain,soubre,108.5224131490474,Matched (3)
1004,5,3,nawa,nawa,soubre,gnamangui,non communal,60600,BROUAGUI,ASSALE KOUASSIKRO,Rural,soubre,108.5224131490474,Matched (3)
1009,9,3,nawa,nawa,soubre,liliyo,non communal,60030,MAYO,DIOULABOUGOU,Rural,soubre,108.5224131490474,Matched (3)
1002,6,3,nawa,nawa,soubre,gnamangui,non communal,60280,GBATINA,SEKOUKRO,Rural,soubre,108.5224131490474,Matched (3)
1010,7,3,nawa,nawa,soubre,liliyo,non communal,60300,KODA CENTRE,,Rural,soubre,108.5224131490474,Matched (3)
1011,12,3,nawa,nawa,soubre,liliyo,non communal,60560,DRAMANEKRO,DRAMANEKRO,Rural,soubre,108.5224131490474,Matched (3)
1006,8,3,nawa,nawa,soubre,grand-zattry,non communal,60480,GOUABOUO 1,GOUABOUO 1,Rural,soubre,108.5224131490474,Matched (3)
1003,3,3,nawa,nawa,soubre,gnamangui,non communal,60530,ANAGBA,ANAGBA,Rural,soubre,108.5224131490474,Matched (3)
1020,2,3,nawa,nawa,soubre,soubre,non communal,60590,YABAYO,KOUAKOUKRO DENIANSOU,Rural,soubre,108.5224131490474,Matched (3)
1018,5,3,nawa,nawa,soubre,soubre,communal,550,SOUBRE,DJESSOU LOGBO,Urbain,soubre,108.5224131490474,Matched (3)
1016,8,3,nawa,nawa,soubre,soubre,communal,680,SOUBRE,GBAKA LEKPA,Urbain,soubre,108.5224131490474,Matched (3)
1011,3,3,nawa,nawa,soubre,liliyo,non communal,60560,GNOGBOYO,BABAEKOUA,Rural,soubre,108.5224131490474,Matched (3)
1004,6,3,nawa,nawa,soubre,gnamangui,non communal,60600,BROUAGUI,SAHOURE KOUASSIKRO,Rural,soubre,108.5224131490474,Matched (3)
1014,7,3,nawa,nawa,soubre,okrouyo,non communal,60480,GBALEBOUO,LIGUIYO,Rural,soubre,108.5224131490474,Matched (3)
1010,12,3,nawa,nawa,soubre,liliyo,non communal,60300,KODA CENTRE,REMIKRO,Rural,soubre,108.5224131490474,Matched (3)
1019,11,3,nawa,nawa,soubre,soubre,communal,1040,SOUBRE,GNIZAKO BEAKOU,Urbain,soubre,108.5224131490474,Matched (3)
1021,12,3,nawa,nawa,soubre,soubre,communal,60260,KODA TCHAD,,Rural,soubre,108.5224131490474,Matched (3)
1014,8,3,nawa,nawa,soubre,okrouyo,non communal,60480,GBALEBOUO,TASSIRIYO,Rural,soubre,108.5224131490474,Matched (3)
1021,7,3,nawa,nawa,soubre,soubre,non communal,60260,KODA TCHAD,KODA TCHAD,Rural,soubre,108.5224131490474,Matched (3)
1012,12,3,nawa,nawa,soubre,okrouyo,non communal,60030,DAKRO,DAKRO,Rural,soubre,108.5224131490474,Matched (3)
1020,7,3,nawa,nawa,soubre,soubre,non communal,60590,YABAYO,PRINCEVILLE,Rural,soubre,108.5224131490474,Matched (3)
1018,4,3,nawa,nawa,soubre,soubre,communal,550,SOUBRE,DJESSOU LOGBO,Urbain,soubre,108.5224131490474,Matched (3)
1014,3,3,nawa,nawa,soubre,okrouyo,non communal,60480,GBALEBOUO,GBALEBOUO,Rural,soubre,108.5224131490474,Matched (3)
1009,6,3,nawa,nawa,soubre,liliyo,non communal,60030,MAYO,DIOULABOUGOU,Rural,soubre,108.5224131490474,Matched (3)
1021,1,3,nawa,nawa,soubre,soubre,communal,60260,KODA TCHAD,KODA TCHAD,Rural,soubre,108.5224131490474,Matched (3)
1004,9,3,nawa,nawa,soubre,gnamangui,non communal,60600,BROUAGUI,DEGAULKRO,Rural,soubre,108.5224131490474,Matched (3)
1017,10,3,nawa,nawa,soubre,soubre,communal,890,SOUBRE,GBAKA LEKPA,Urbain,soubre,108.5224131490474,Matched (3)
1018,3,3,nawa,nawa,soubre,soubre,communal,550,SOUBRE,DJESSOU LOGBO,Urbain,soubre,108.5224131490474,Matched (3)
1008,12,3,nawa,nawa,soubre,grand-zattry,non communal,60720,GADAGO,GBOBROUGUHE,Rural,soubre,108.5224131490474,Matched (3)
1006,2,3,nawa,nawa,soubre,grand-zattry,non communal,60480,GOUABOUO,GOUABOUO,Rural,soubre,108.5224131490474,Matched (3)
1005,8,3,nawa,nawa,soubre,grand-zattry,non communal,60250,PETIGOHOUA,BAOLE,Rural,soubre,108.5224131490474,Matched (3)
1007,3,3,nawa,nawa,soubre,grand-zattry,non communal,60560,ZADIEGUHE,BETE,Rural,soubre,108.5224131490474,Matched (3)
1021,11,3,nawa,nawa,soubre,soubre,non communal,60260,KODA TCHAD,KODA TCHAD,Rural,soubre,108.5224131490474,Matched (3)
1016,4,3,nawa,nawa,soubre,soubre,communal,680,SOUBRE,MADOU SAHOUA,Urbain,soubre,108.5224131490474,Matched (3)
1015,3,3,nawa,nawa,soubre,okrouyo,non communal,60500,TAYO,,Rural,soubre,108.5224131490474,Matched (3)
1005,3,3,nawa,nawa,soubre,grand-zattry,non communal,60250,PETIGOA,BAOULE,Rural,soubre,108.5224131490474,Matched (3)
1007,1,3,nawa,nawa,soubre,grand-zattry,non communal,60560,ZADIEGUHE,BETE,Rural,soubre,108.5224131490474,Matched (3)
1001,8,3,nawa,nawa,soubre,gnamangui,non communal,60250,COUPEROU,CEBAF 2,Rural,soubre,108.5224131490474,Matched (3)
1009,8,3,nawa,nawa,soubre,liliyo,non communal,60030,MAYO,ZEPEOUA,Rural,soubre,108.5224131490474,Matched (3)
1014,4,3,nawa,nawa,soubre,okrouyo,non communal,60480,GBALEBOUO,GBALEBOUO,Rural,soubre,108.5224131490474,Matched (3)
1008,7,3,nawa,nawa,soubre,grand-zattry,non communal,60720,GADAGO,DIOULABOUGOU,Rural,soubre,108.5224131490474,Matched (3)
1009,1,3,nawa,nawa,soubre,liliyo,non communal,60030,MAYO,ZEPEHOUA,Rural,soubre,108.5224131490474,Matched (3)
1017,11,3,nawa,nawa,soubre,soubre,communal,890,SOUBRE,GBAKA LEKPA,Urbain,soubre,108.5224131490474,Matched (3)
1007,12,3,nawa,nawa,soubre,grand-zattry,non communal,60560,ZADIEGUHE,BETE,Rural,soubre,108.5224131490474,Matched (3)
1007,2,3,nawa,nawa,soubre,grand-zattry,non communal,60560,ZADIEGUHE,BETE,Rural,soubre,108.5224131490474,Matched (3)
1012,11,3,nawa,nawa,soubre,okrouyo,non communal,60030,OPOUYO BETE,ERNESTKRO,Rural,soubre,108.5224131490474,Matched (3)
1016,5,3,nawa,nawa,soubre,soubre,communal,680,SOUBRE,MADOU SAWA,Urbain,soubre,108.5224131490474,Matched (3)
1003,4,3,nawa,nawa,soubre,gnamangui,non communal,60530,ANAGBA,,Rural,soubre,108.5224131490474,Matched (3)
1009,11,3,nawa,nawa,soubre,liliyo,non communal,60030,MAYO,DIOULABOUGOU,Rural,soubre,108.5224131490474,Matched (3)
1017,5,3,nawa,nawa,soubre,soubre,communal,890,SOUBRE,GBAKPA LEKPA,Urbain,soubre,108.5224131490474,Matched (3)
1006,12,3,nawa,nawa,soubre,grand-zattry,non communal,60480,GRAND ZATTRY,GOUABOUO,Rural,soubre,108.5224131490474,Matched (3)
1007,10,3,nawa,nawa,soubre,grand-zattry,non communal,60560,GRAND ZATTRY,ZADIEGUHE,Rural,soubre,108.5224131490474,Matched (3)
1007,9,3,nawa,nawa,soubre,grand-zattry,non communal,60560,GRAND ZATTRY,ZADIEGUHE,Rural,soubre,108.5224131490474,Matched (3)
1005,5,3,nawa,nawa,soubre,grand-zattry,non communal,60250,PETIT GOA,BAOULE,Rural,soubre,108.5224131490474,Matched (3)
1006,7,3,nawa,nawa,soubre,grand-zattry,non communal,60480,GOUABOUO 1,GOUABOUO 1,Rural,soubre,108.5224131490474,Matched (3)
1021,10,3,nawa,nawa,soubre,soubre,communal,60260,KODA TCHAD,,Rural,soubre,108.5224131490474,Matched (3)
1009,2,3,nawa,nawa,soubre,liliyo,non communal,60030,MAYO,DIOULABOUGOU,Rural,soubre,108.5224131490474,Matched (3)
1007,8,3,nawa,nawa,soubre,grand-zattry,non communal,60560,ZADIEGUHE,ZADIEGUHE,Rural,soubre,108.5224131490474,Matched (3)
1019,7,3,nawa,nawa,soubre,soubre,communal,1040,SOUBRE,GNIZAKO BEAKOU,Urbain,soubre,108.5224131490474,Matched (3)
1010,10,3,nawa,nawa,soubre,liliyo,non communal,60300,KODA CENTRE,NOUVEAU QUARTIER,Rural,soubre,108.5224131490474,Matched (3)
1018,11,3,nawa,nawa,soubre,soubre,communal,550,SOUBRE,DJESSOU LOGBO,Urbain,soubre,108.5224131490474,Matched (3)
1017,6,3,nawa,nawa,soubre,soubre,communal,890,SOUBRE,GBAKA LEPKA,Urbain,soubre,108.5224131490474,Matched (3)
1001,12,3,nawa,nawa,soubre,gnamangui,non communal,60250,KOUPERO,,Rural,soubre,108.5224131490474,Matched (3)
1012,5,3,nawa,nawa,soubre,okrouyo,non communal,60030, OUPOYO BETE,ENESTKRO,Rural,soubre,108.5224131490474,Matched (3)
1020,6,3,nawa,nawa,soubre,soubre,non communal,60590,YABAYO,LALEKOUKRO,Rural,soubre,108.5224131490474,Matched (3)
1004,10,3,nawa,nawa,soubre,gnamangui,non communal,60600,BROUAGUI,DEGAULEKRO,Rural,soubre,108.5224131490474,Matched (3)
375,10,3,nawa,nawa,soubre,soubre,communal,680,SOUBRE,CHATO,Rural,soubre,108.5224131490474,Matched (3)
1004,1,3,nawa,nawa,soubre,gnamangui,non communal,60600,BROUAGUI,KONANKRO,Rural,soubre,108.5224131490474,Matched (3)
1003,8,3,nawa,nawa,soubre,gnamangui,non communal,60530,ANAGBA,,Rural,soubre,108.5224131490474,Matched (3)
1008,3,3,nawa,nawa,soubre,grand-zattry,non communal,60720,GADAGO,DIOULABOUGOU,Rural,soubre,108.5224131490474,Matched (3)
1003,6,3,nawa,nawa,soubre,gnamangui,non communal,60530,ANAGBA,ANAGBA,Rural,soubre,108.5224131490474,Matched (3)
1009,12,3,nawa,nawa,soubre,liliyo,non communal,60030,MAYO,DIOULABOUGOU,Rural,soubre,108.5224131490474,Matched (3)
1008,4,3,nawa,nawa,soubre,grand-zattry,non communal,60720,GADAGO,GBOBROUGUHE,Rural,soubre,108.5224131490474,Matched (3)
1020,10,3,nawa,nawa,soubre,soubre,non communal,60590,YABAYO,ANDRE N'GUESSANKRO,Rural,soubre,108.5224131490474,Matched (3)
1013,10,3,nawa,nawa,soubre,okrouyo,non communal,60100,KAYO,KAYO,Rural,soubre,108.5224131490474,Matched (3)
1012,10,3,nawa,nawa,soubre,okrouyo,non communal,60030,OUPOYO,OUPOYO BETE,Rural,soubre,108.5224131490474,Matched (3)
1005,11,3,nawa,nawa,soubre,grand-zattry,non communal,60250,PETIGOA,MOSSI,Rural,soubre,108.5224131490474,Matched (3)
1020,3,3,nawa,nawa,soubre,soubre,non communal,60590,YABAYO,LALEKOUKRO,Rural,soubre,108.5224131490474,Matched (3)
1006,11,3,nawa,nawa,soubre,grand-zattry,non communal,60480,GRAND ZATTRY,GOUABOUO,Rural,soubre,108.5224131490474,Matched (3)
1006,9,3,nawa,nawa,soubre,grand-zattry,non communal,60480,GRAND ZATTRY,GOUABOUO,Rural,soubre,108.5224131490474,Matched (3)
1011,9,3,nawa,nawa,soubre,liliyo,non communal,60560,GNOGBOYO,ZAHI,Rural,soubre,108.5224131490474,Matched (3)
1005,7,3,nawa,nawa,soubre,grand-zattry,non communal,60250,PETIT GOA,BAOULE,Rural,soubre,108.5224131490474,Matched (3)
1018,10,3,nawa,nawa,soubre,soubre,communal,550,SOUBRE,DJESSOU LOGBO,Urbain,soubre,108.5224131490474,Matched (3)
1015,10,3,nawa,nawa,soubre,okrouyo,non communal,60500,TAYO,TAYO,Rural,soubre,108.5224131490474,Matched (3)
1016,9,3,nawa,nawa,soubre,soubre,communal,680,SOUBRE,,Urbain,soubre,108.5224131490474,Matched (3)
1013,3,3,nawa,nawa,soubre,okrouyo,non communal,60100,KAYO,DIOULABOUGOU,Rural,soubre,108.5224131490474,Matched (3)
1013,9,3,nawa,nawa,soubre,soubre,non communal,3,KAYO,KAYO,Rural,soubre,108.5224131490474,Matched (3)
1010,8,3,nawa,nawa,soubre,liliyo,non communal,60300,KODA CENTRE,,Rural,soubre,108.5224131490474,Matched (3)
1010,1,3,nawa,nawa,soubre,liliyo,non communal,60400,KODA CENTRE,NOUVEAU QUATIER,Rural,soubre,108.5224131490474,Matched (3)
1014,6,3,nawa,nawa,soubre,okrouyo,non communal,60480,GBALEBOUO,LIGUIYO,Rural,soubre,108.5224131490474,Matched (3)
1014,1,3,nawa,nawa,soubre,okrouyo,non communal,60480,GBALEBOUO,GBALEBOUO,Rural,soubre,108.5224131490474,Matched (3)
1014,11,3,nawa,nawa,soubre,okrouyo,non communal,60480,GBALEBOUO,GBALEBOUO,Rural,soubre,108.5224131490474,Matched (3)
1016,2,3,nawa,nawa,soubre,soubre,communal,680,SOUBRE,MADOU SAWA,Urbain,soubre,108.5224131490474,Matched (3)
1019,4,3,nawa,nawa,soubre,soubre,communal,1040,SOUBRE,GMINZAKO BEAKOU,Urbain,soubre,108.5224131490474,Matched (3)
1011,5,3,nawa,nawa,soubre,liliyo,non communal,60560,GNOGBOYO,ZAHI,Rural,soubre,108.5224131490474,Matched (3)
1004,12,3,nawa,nawa,soubre,gnamangui,non communal,60600,BROUAGUI,BOTTRO 2,Rural,soubre,108.5224131490474,Matched (3)
1013,1,3,nawa,nawa,soubre,okrouyo,non communal,60100,KAYO,KAYO,Rural,soubre,108.5224131490474,Matched (3)
1017,7,3,nawa,nawa,soubre,soubre,communal,890,SOUBRE,GBAKA LEKPA,Urbain,soubre,108.5224131490474,Matched (3)
1017,2,3,nawa,nawa,soubre,soubre,communal,890,SOUBRE,GBAPKA LEKPA,Urbain,soubre,108.5224131490474,Matched (3)
1021,4,3,nawa,nawa,soubre,soubre,communal,60260,KODA TCHAD,,Rural,soubre,108.5224131490474,Matched (3)
1020,11,3,nawa,nawa,soubre,soubre,non communal,60590,YABAYO,LALEKOUKRO,Rural,soubre,108.5224131490474,Matched (3)
1008,2,3,nawa,nawa,soubre,grand-zattry,non communal,60720,GADAGO,DIOULABOUGOU,Rural,soubre,108.5224131490474,Matched (3)
1019,6,3,nawa,nawa,soubre,soubre,communal,1040,SOUBRE,GNINZAKO BEAKOU,Urbain,soubre,108.5224131490474,Matched (3)
1008,10,3,nawa,nawa,soubre,grand-zattry,non communal,60720,GADAGO,DIOULABOUGOU,Rural,soubre,108.5224131490474,Matched (3)
1004,7,3,nawa,nawa,soubre,gnamangui,non communal,60600,BROOUAGUI,SAHOURE KOUASSIKRO,Rural,soubre,108.5224131490474,Matched (3)
1015,11,3,nawa,nawa,soubre,soubre,non communal,3,TAYO,TAYO,Rural,soubre,108.5224131490474,Matched (3)
1008,11,3,nawa,nawa,soubre,grand-zattry,non communal,60720,GADAGO,DIOULABOUGOU,Rural,soubre,108.5224131490474,Matched (3)
1001,2,3,nawa,nawa,soubre,gnamangui,non communal,60250,COUPEROU,KONANBLEKRO,Rural,soubre,108.5224131490474,Matched (3)
1006,3,3,nawa,nawa,soubre,grand-zattry,non communal,60480,GOUABOUO,GOUABOUO,Rural,soubre,108.5224131490474,Matched (3)
1015,4,3,nawa,nawa,soubre,okrouyo,non communal,60500,TAYO,,Rural,soubre,108.5224131490474,Matched (3)
1001,1,3,nawa,nawa,soubre,gnamangui,non communal,60250,KOUPERO,OUSSOUKRO,Rural,soubre,108.5224131490474,Matched (3)
1013,12,3,nawa,nawa,soubre,okrouyo,non communal,60100,KAYO,KAYO,Rural,soubre,108.5224131490474,Matched (3)
1020,4,3,nawa,nawa,soubre,soubre,non communal,60590,YABAYO,LALEKOUKRO,Rural,soubre,108.5224131490474,Matched (3)
1007,4,3,nawa,nawa,soubre,grand-zattry,non communal,60560,ZADIEGUHE,BETE,Rural,soubre,108.5224131490474,Matched (3)
1009,3,3,nawa,nawa,soubre,liliyo,non communal,60030,MAYO,DIOULABOUGOU,Rural,soubre,108.5224131490474,Matched (3)
1016,3,3,nawa,nawa,soubre,soubre,communal,680,SOUBRE,,Urbain,soubre,108.5224131490474,Matched (3)
1011,2,3,nawa,nawa,soubre,liliyo,non communal,60560,GNOGBOYO,BABAEKOUA,Rural,soubre,108.5224131490474,Matched (3)
1005,9,3,nawa,nawa,soubre,grand-zattry,non communal,60250,PETIGOHOUA,BAOULE,Rural,soubre,108.5224131490474,Matched (3)
1017,9,3,nawa,nawa,soubre,soubre,communal,890,SOUBRE,GBAKA LEPKA,Urbain,soubre,108.5224131490474,Matched (3)
1007,11,3,nawa,nawa,soubre,grand-zattry,non communal,60560,GRAND ZATTRY,ZADIEGUHE,Rural,soubre,108.5224131490474,Matched (3)
1017,4,3,nawa,nawa,soubre,soubre,communal,890,SOUBRE,GBAKA LEKPA,Urbain,soubre,108.5224131490474,Matched (3)
1018,7,3,nawa,nawa,soubre,soubre,communal,550,SOUBRE,LOGBO,Urbain,soubre,108.5224131490474,Matched (3)
1015,2,3,nawa,nawa,soubre,okrouyo,non communal,60500,TAYO,DIOULABOUGOU,Rural,soubre,108.5224131490474,Matched (3)
1013,5,3,nawa,nawa,soubre,okrouyo,non communal,60100,KAYO,DIOULABOUGOU,Rural,soubre,108.5224131490474,Matched (3)
1002,2,3,nawa,nawa,soubre,gnamangui,non communal,60280,GBATINA,SEKOUKRO,Rural,soubre,108.5224131490474,Matched (3)
1017,12,3,nawa,nawa,soubre,soubre,communal,890,SOUBRE,GBAKPA LEKPA,Urbain,soubre,108.5224131490474,Matched (3)
1009,5,3,nawa,nawa,soubre,liliyo,non communal,60030,MAYO,DIOULABOUGOU,Rural,soubre,108.5224131490474,Matched (3)
1003,11,3,nawa,nawa,soubre,gnamangui,non communal,60530,ANAGBA,ANAGBA,Rural,soubre,108.5224131490474,Matched (3)
1004,4,3,nawa,nawa,soubre,gnamangui,non communal,60600,BROUAGUI,GAMEKRO,Rural,soubre,108.5224131490474,Matched (3)
1013,11,3,nawa,nawa,soubre,okrouyo,non communal,3,KAYO,KAYO,Rural,soubre,108.5224131490474,Matched (3)
1016,11,3,nawa,nawa,soubre,soubre,communal,680,SOUBRE,GBAKPA LEKPA,Urbain,soubre,108.5224131490474,Matched (3)
1011,6,3,nawa,nawa,soubre,liliyo,non communal,60560,GNOGBOYO,ZAHI,Rural,soubre,108.5224131490474,Matched (3)
1014,12,3,nawa,nawa,soubre,okrouyo,non communal,60480,GBALEBOUO,GBALEBOUO,Rural,soubre,108.5224131490474,Matched (3)
1012,9,3,nawa,nawa,soubre,soubre,non communal,60030,OUPOYO BETE,ERNESTKRO,Rural,soubre,108.5224131490474,Matched (3)
1018,1,3,nawa,nawa,soubre,soubre,communal,550,SOUBRE,LOGBO,Urbain,soubre,108.5224131490474,Matched (3)
1016,10,3,nawa,nawa,soubre,soubre,communal,680,SOUBRE,GBAKA LEKPA,Urbain,soubre,108.5224131490474,Matched (3)
1003,9,3,nawa,nawa,soubre,gnamangui,non communal,60530,ANAGBA,ANAGBA,Rural,soubre,108.5224131490474,Matched (3)
1003,10,3,nawa,nawa,soubre,gnamangui,non communal,60530,ANAGBA,ANAGBA,Rural,soubre,108.5224131490474,Matched (3)
1009,4,3,nawa,nawa,soubre,liliyo,non communal,60030,MAYO,DIOULABOUGOU,Rural,soubre,108.5224131490474,Matched (3)
1004,3,3,nawa,nawa,soubre,gnamangui,non communal,60600,BROUAGUI,GAMEKRO,Rural,soubre,108.5224131490474,Matched (3)
1016,1,3,nawa,nawa,soubre,soubre,communal,680,SOUBRE,MADOU SAHOUA,Urbain,soubre,108.5224131490474,Matched (3)
1006,1,3,nawa,nawa,soubre,grand-zattry,non communal,60480,GOUABOUO,GOUABOUO,Rural,soubre,108.5224131490474,Matched (3)
1019,2,3,nawa,nawa,soubre,soubre,communal,1040,SOUBRE,GNIZAKO BEAKOU,Urbain,soubre,108.5224131490474,Matched (3)
1009,10,3,nawa,nawa,soubre,liliyo,non communal,60030,MAYO,DIOULABOUGOU,Rural,soubre,108.5224131490474,Matched (3)
1012,6,3,nawa,nawa,soubre,okrouyo,non communal,60030, OUPOYO BETE,ERNESKRO,Rural,soubre,108.5224131490474,Matched (3)
1011,7,3,nawa,nawa,soubre,liliyo,non communal,60560,GNOGBOYO,ZAHI,Rural,soubre,108.5224131490474,Matched (3)
1015,1,3,nawa,nawa,soubre,okrouyo,non communal,60500,TAYO,DIOULABOUGOU,Rural,soubre,108.5224131490474,Matched (3)
1012,7,3,nawa,nawa,soubre,okrouyo,non communal,60030,OUPOYO BETE,ENESTKRO,Rural,soubre,108.5224131490474,Matched (3)
1012,2,3,nawa,nawa,soubre,okrouyo,non communal,60030,OKROUYO,ERNESTKRO,Rural,soubre,108.5224131490474,Matched (3)
1006,5,3,nawa,nawa,soubre,grand-zattry,non communal,60480,GOUABOUO 1,GOUABOUO 1,Rural,soubre,108.5224131490474,Matched (3)
